properties.subDivision,Longitude,Latitude
FL,-82.726445,27.91584
FL,-81.397104,28.473261
PA,-76.689691,40.26776
FL,-82.787622,27.890754
FL,-81.197,28.566176
TX,-96.812283,32.744502
TX,-96.896274,32.896582
NC,-75.719853,36.09852
NE,-96.177824,41.290684
FL,-81.426848,28.446869
FL,-81.424506,28.44753
FL,-81.310885,28.50317
TX,-96.804448,32.720438
FL,-82.747222,27.894734
PA,-76.725393,40.352618
FL,-81.628787,28.346173
FL,-81.461309,28.423817
TX,-96.87122,32.82642
OK,-97.890741,36.395861
FL,-81.202638,28.546324
PA,-76.589438,40.139354
FL,-81.330358,28.481361
OK,-97.893003,36.419366
FL,-82.438587,27.996672
TX,-96.870769,32.816494
WI,-87.660944,45.080501
FL,-82.394082,28.0115
TX,-96.834377,32.743503
TX,-96.901357,32.865439
FL,-81.402852,28.441261
FL,-82.484476,27.97475
TX,-96.856083,32.779488
TX,-96.781219,32.646125
TX,-96.977336,33.005242
TX,-97.040456,33.129463
NY,-78.278719,42.22267
TX,-96.173929,31.717866
MD,-76.287045,39.554471
TX,-96.443204,32.099291
MD,-76.076241,39.031769
FL,-82.454908,27.981131
FL,-81.309352,28.481604
FL,-81.364791,28.452618
MD,-76.248023,39.47925
FL,-81.576837,28.348866
TX,-96.958564,32.952348
FL,-82.504883,27.958967
FL,-81.5048,28.382358
FL,-81.488983,28.388908
FL,-81.450275,28.407458
FL,-82.68101,27.893233
TX,-97.023149,33.071762
TX,-96.993648,33.013776
FL,-81.241792,28.509515
TX,-97.011427,33.046528
TX,-96.828076,32.704847
FL,-81.591816,28.336675
TX,-96.990955,33.000381
TX,-94.385063,29.83391
FL,-82.519888,27.945169
TX,-96.614613,32.334693
MN,-92.474869,44.005312
FL,-81.129263,28.559685
TX,-96.866106,32.758166
FL,-81.336865,28.45208
TX,-97.093654,33.19111
KS,-97.593588,38.826728
NE,-96.641951,40.754306
FL,-82.728297,27.863865
TX,-96.95735,32.913865
TX,-97.180762,33.365513
MI,-87.618115,45.108411
NE,-96.53295,40.912935
TX,-96.787693,32.604906
VA,-75.718282,37.695836
OK,-97.928821,36.390104
FL,-81.15005,28.538107
TX,-96.824488,32.662968
TX,-96.857683,32.721585
TX,-97.103692,33.190135
FL,-82.435167,27.96424
TX,-96.96773,32.920493
FL,-82.386834,27.981066
FL,-82.786615,27.836313
TX,-96.994252,32.968353
KS,-97.613654,38.80204
TX,-97.035595,33.041775
FL,-82.475405,27.944246
IA,-94.236678,43.080557
FL,-82.762827,27.839893
PA,-76.788959,40.559013
TX,-96.929404,32.836174
TX,-96.946446,32.866778
TX,-97.020596,33.007111
PA,-77.035953,40.921469
FL,-81.405171,28.399988
MN,-92.485556,44.021908
PA,-76.47388,40.031273
TX,-97.135038,33.23126
MN,-92.462545,44.03476
TX,-96.896889,32.765228
FL,-81.272524,28.462001
TX,-96.89721,32.762605
NC,-75.668649,35.899058
OK,-97.94609,36.388104
FL,-82.402387,27.962125
NY,-78.853387,42.749196
TX,-96.962571,32.878399
NE,-96.681907,40.740079
NY,-78.826253,42.730575
NE,-96.631755,40.813917
FL,-82.245165,28.02105
NE,-96.65301,40.785175
KS,-97.624476,38.82677
FL,-82.458323,27.937994
KS,-97.610954,38.878362
TX,-97.105907,33.144905
NC,-75.650894,35.998033
FL,-80.868239,28.665841
FL,-81.513709,28.333526
TX,-96.994337,32.921411
FL,-81.301579,28.435455
FL,-81.308055,28.431169
FL,-81.974159,28.123464
TX,-96.860646,32.670709
TX,-96.889415,32.720902
TX,-96.823923,32.605138
WI,-89.608245,44.902521
FL,-82.506659,27.910894
FL,-82.793241,27.808948
FL,-81.564817,28.303323
TX,-96.819251,32.592582
FL,-82.703379,27.838784
FL,-82.684913,27.8452
FL,-82.639339,27.859399
TX,-96.949059,32.813432
TX,-97.085237,33.071508
NE,-96.654187,40.818701
TX,-96.857766,32.644603
MN,-93.317394,43.656843
TX,-97.168019,33.233111
FL,-82.728968,27.821375
FL,-81.423117,28.361105
MD,-76.07186,39.230415
MI,-84.682986,45.027841
FL,-82.518043,27.894541
FL,-82.680831,27.835943
OK,-97.933185,35.841868
TX,-96.922325,32.749009
MD,-76.176817,39.497476
FL,-82.285408,27.981209
TX,-96.505865,32.066176
TX,-97.172379,33.230512
MD,-76.184676,39.523412
FL,-81.618614,28.262183
TX,-96.976076,32.839749
TX,-96.991102,32.864743
MN,-92.519742,44.046527
TX,-96.873048,32.649556
TX,-97.071393,33.014617
FL,-81.946084,28.113559
WI,-89.649838,44.914109
PA,-76.583017,40.314099
NE,-96.646757,40.855294
FL,-82.368306,27.940415
FL,-82.150616,28.02523
FL,-81.654376,28.23855
MN,-93.362167,43.650281
FL,-81.431404,28.341356
NE,-96.705805,40.778437
FL,-81.366263,28.371838
FL,-81.471552,28.320317
TX,-96.856578,32.602626
TX,-96.074954,31.447787
TX,-94.775292,30.075561
NE,-96.689849,40.809683
FL,-81.593378,28.259124
NE,-96.682831,40.822176
TX,-96.819497,32.531487
FL,-82.647847,27.828919
FL,-82.336503,27.943759
FL,-82.699504,27.809842
PA,-76.450738,40.112805
FL,-81.972248,28.086273
TX,-96.890827,32.643852
FL,-82.729676,27.793856
TX,-97.038019,32.906156
FL,-82.506862,27.871825
FL,-81.802103,28.155962
NE,-96.125237,41.543309
TX,-97.037378,32.903264
TX,-96.907461,32.664298
TX,-97.036,32.8971
TX,-97.0439,32.9067
MN,-92.504994,44.080288
TX,-97.006316,32.834827
NY,-78.81166,42.792065
FL,-81.388424,28.3411
FL,-81.242338,28.412532
TX,-97.0441,32.8993
FL,-81.962883,28.078633
TX,-97.010334,32.835611
MN,-92.630156,44.030236
FL,-82.769343,27.770073
NE,-96.682659,40.858632
FL,-80.842644,28.619143
FL,-81.458823,28.301731
PA,-76.394325,40.050879
FL,-82.055466,28.034135
FL,-82.325395,27.925332
MN,-93.358436,43.686463
FL,-82.291666,27.938259
NE,-96.706602,40.836838
TX,-95.097611,30.335637
FL,-82.323329,27.923815
NE,-96.724263,40.813037
FL,-82.638061,27.806436
TX,-94.796116,30.056949
FL,-82.348808,27.91241
KS,-97.901079,38.06459
WI,-89.626358,44.95664
NY,-78.449347,42.532222
TX,-97.077621,32.924487
MD,-75.701049,38.214228
FL,-82.122105,27.993013
FL,-82.679878,27.782344
FL,-82.253153,27.93839
WI,-91.208726,44.578624
FL,-81.41157,28.304957
WI,-89.661179,44.959318
TX,-96.993916,32.7457
NY,-77.967227,42.126904
FL,-81.950658,28.054668
KS,-98.039668,37.152471
KS,-97.918314,38.086161
TX,-96.943375,32.647668
NY,-78.804607,42.830988
PA,-76.351686,40.038473
NY,-78.886367,42.894436
TX,-97.101837,32.930877
NY,-78.752365,42.797079
NE,-97.17164,40.147578
NE,-96.73854,40.844109
KS,-97.930707,38.057581
KS,-97.939241,38.014951
OK,-97.889183,35.082005
MI,-85.140423,45.152863
OK,-97.973202,35.511358
FL,-82.748744,27.738669
WI,-89.841397,44.940677
NY,-78.825013,42.857957
TX,-97.115934,32.94266
FL,-82.319846,27.893216
FL,-81.340113,28.31927
PA,-76.827094,40.841678
NY,-78.854327,42.884762
FL,-82.702462,27.748596
NY,-78.892545,42.915046
MD,-76.100717,39.553384
TX,-97.060239,32.824986
FL,-81.97453,28.026355
PA,-76.326144,40.027261
MD,-75.787237,38.696872
WI,-89.651976,44.987201
TX,-97.00281,32.709979
TX,-96.940469,32.597123
FL,-81.434171,28.262627
TX,-97.098026,32.882227
FL,-81.907513,28.04838
PA,-76.380455,40.149239
NY,-78.86694,42.910112
TX,-96.841306,32.417991
TX,-96.947002,32.597409
PA,-76.484491,40.33614
PA,-76.333503,40.070847
NY,-78.907031,42.943137
NY,-78.754092,42.831235
FL,-82.270407,27.89328
TX,-97.083613,32.838001
FL,-80.847325,28.55267
FL,-81.358695,28.288152
FL,-81.233968,28.349284
FL,-82.638813,27.753916
TX,-97.060982,32.785857
PA,-76.308628,40.037244
PA,-76.284973,39.992521
TX,-95.545887,30.705983
FL,-82.682301,27.736073
FL,-81.957398,28.011547
NY,-78.793704,42.87191
TX,-97.00571,32.673707
MD,-75.821544,38.894036
FL,-81.924537,28.022972
FL,-80.797795,28.568538
PA,-76.885258,40.980375
TX,-95.567676,30.71811
WI,-87.997498,45.225026
FL,-82.353655,27.847249
FL,-82.679877,27.726845
FL,-82.326122,27.855736
TX,-97.112838,32.851503
TX,-94.649619,29.83931
PA,-76.293191,40.048162
NY,-78.629887,42.767718
FL,-81.815898,28.056507
NY,-78.878823,42.953167
TX,-94.88996,30.044394
PA,-76.879004,40.991577
PA,-76.515324,40.449619
OK,-97.934381,35.029893
NY,-78.82962,42.921673
NY,-78.814196,42.912797
FL,-81.6403,28.126471
PA,-76.296029,40.076214
NY,-78.962882,43.022703
TX,-97.148681,32.890322
PA,-76.424998,40.313299
TX,-97.036385,32.673397
TX,-97.096626,32.774433
NY,-78.753482,42.88279
TX,-97.044931,32.678717
FL,-81.95917,27.9779
TX,-97.223017,33.009202
FL,-81.776661,28.05352
TX,-97.132883,32.833782
PA,-76.432817,40.350011
TX,-97.064573,32.706592
NY,-79.040382,43.095345
PA,-76.305578,40.130241
NY,-78.773054,42.907959
NY,-78.872724,42.980402
TX,-97.095435,32.750914
PA,-77.043196,41.256062
MI,-84.997799,45.204456
PA,-76.255586,40.051827
MD,-75.559087,38.074761
FL,-81.635102,28.105106
MD,-75.611929,38.330283
PA,-76.853699,41.019422
MD,-75.617954,38.368397
TX,-97.190308,32.909404
FL,-82.202679,27.860113
KS,-98.095816,37.648218
PA,-76.234969,40.030381
NY,-78.817025,42.958825
TX,-97.174891,32.865552
TX,-97.058305,32.64757
PA,-76.397716,40.343079
NY,-78.753654,42.91829
FL,-81.987159,27.938878
FL,-81.439572,28.18093
FL,-81.300657,28.246524
TX,-97.113758,32.736032
NY,-78.69641,42.883472
NY,-78.785684,42.949768
PA,-76.987102,41.227005
MD,-76.055751,39.698322
FL,-82.334202,27.795193
NY,-78.857042,43.002412
NY,-78.878935,43.020561
FL,-81.925448,27.953321
IA,-95.197477,42.647046
TX,-97.183776,32.847593
TX,-97.22977,32.934646
FL,-81.970367,27.933304
NY,-78.96937,43.090173
TX,-97.204191,32.883553
TX,-97.133949,32.74985
TX,-97.093365,32.675589
TX,-96.978657,32.474395
WI,-90.317296,44.936701
FL,-81.879011,27.968064
TX,-97.184448,32.838716
TX,-95.886486,30.963634
WI,-89.14761,45.160907
NY,-78.80727,42.980358
NY,-78.821843,42.991835
TX,-97.115762,32.707932
FL,-81.733615,28.025646
FL,-81.781876,28.004422
NY,-78.730592,42.931286
TX,-96.47317,31.685104
NY,-78.683693,42.901807
PA,-76.970059,41.249746
FL,-82.429501,27.735534
NY,-78.755115,42.961952
TX,-97.237969,32.898577
NY,-78.87522,43.052015
TX,-97.169268,32.764547
TX,-97.202391,32.82326
TX,-97.167873,32.758281
NY,-78.697692,42.930126
FL,-80.770492,28.479592
MD,-75.565266,38.416432
TX,-97.075634,32.580885
TX,-97.148086,32.709148
TX,-97.280239,32.954341
TX,-97.115817,32.64373
MD,-75.548384,38.367104
TX,-97.135934,32.677511
TX,-97.131742,32.668881
FL,-81.972366,27.894545
FL,-81.714194,28.003693
FL,-81.293286,28.196496
NY,-78.741478,42.978969
NY,-78.82478,43.03944
TX,-97.135108,32.65885
DE,-75.55745,38.456926
MD,-75.947167,39.607939
TX,-97.238185,32.84179
NE,-96.491449,41.451117
MI,-85.259447,45.304351
TX,-97.220392,32.802381
PA,-76.42629,40.534483
KS,-97.657858,39.56313
TX,-97.261619,32.873233
FL,-82.392938,27.713785
TX,-97.273121,32.893984
TX,-97.246293,32.842698
TX,-97.307534,32.957843
DE,-75.595114,38.653074
FL,-81.63263,28.016732
PA,-76.310991,40.37812
MI,-83.455975,45.043409
NY,-78.696239,42.98334
FL,-82.336761,27.712873
TX,-96.898438,32.195925
TX,-97.309715,32.913533
FL,-81.842888,27.908117
TX,-97.223287,32.746739
DE,-75.589491,38.721682
TX,-97.132858,32.580595
PA,-76.184955,40.187572
MI,-83.479397,45.062085
TX,-97.29114,32.860608
PA,-77.296578,41.750745
FL,-81.661283,27.977864
TX,-97.263955,32.802176
TX,-97.193951,32.672558
OK,-97.967497,34.52836
TX,-95.218069,30.152856
TX,-95.492957,30.419842
PA,-76.538228,40.790326
TX,-97.18424,32.646815
PA,-75.976494,39.796094
TX,-95.40168,30.32293
PA,-76.156964,40.165105
PA,-76.116924,40.092685
MI,-83.445276,45.072561
TX,-97.315695,32.861493
NY,-78.51153,42.894223
FL,-80.764504,28.397644
MN,-92.671434,44.279627
WI,-89.651625,45.178453
TX,-97.263209,32.741295
PA,-76.829763,41.243982
PA,-76.549965,40.860479
PA,-76.64012,40.993624
TX,-94.897822,29.823495
TX,-95.483788,30.36727
TX,-97.314566,32.824861
TX,-97.288724,32.775412
FL,-81.622879,27.960057
VA,-75.353748,37.92346
FL,-80.797751,28.359351
TX,-97.239738,32.664858
TX,-95.467964,30.335622
PA,-76.020426,39.991651
TX,-95.233703,30.106981
TX,-97.343662,32.840247
TX,-95.238099,30.104055
FL,-80.740937,28.374597
MD,-75.827212,39.600573
TX,-95.479495,30.331114
TX,-97.281494,32.712894
TX,-95.185486,30.048997
TX,-97.41503,32.966455
WI,-90.800835,44.953268
TX,-95.468452,30.313127
MD,-75.376911,38.187717
TX,-95.215087,30.067918
WI,-91.433057,44.77742
DE,-75.566181,38.929751
TX,-97.381015,32.879075
MI,-84.970222,45.369839
IA,-96.126264,42.02779
PA,-76.190087,40.369963
TX,-97.349275,32.797259
TX,-95.499591,30.32411
FL,-80.700537,28.374607
TX,-97.483511,33.056767
TX,-97.280517,32.660602
TX,-95.244585,30.070441
MD,-75.80794,39.635821
MD,-75.79274,39.60313
TX,-95.173125,29.997753
DE,-75.72523,39.450991
TX,-97.32707,32.727031
PA,-76.73465,41.230081
TX,-95.065689,29.89428
TX,-97.319829,32.705233
WI,-90.938483,44.949724
TX,-95.164603,29.981024
WI,-91.951646,44.633179
TX,-95.062753,29.88813
MI,-84.91763,45.389077
NE,-97.102277,40.886577
PA,-75.872795,39.823582
MN,-93.252144,44.09586
FL,-80.611852,28.396663
WI,-91.469387,44.802458
TX,-97.596504,33.231808
FL,-82.628908,27.496392
FL,-82.557989,27.520835
FL,-81.598725,27.900254
TX,-94.981123,29.803492
WI,-91.519467,44.789961
NY,-78.503352,42.998264
NY,-78.696133,43.139874
MN,-94.093059,43.652787
TX,-97.321161,32.676023
TX,-97.381843,32.785604
FL,-80.719813,28.328289
PA,-75.933937,39.983139
FL,-82.500878,27.530987
TX,-97.370641,32.747045
TX,-95.597612,30.359923
TX,-94.974457,29.776559
DE,-75.744535,39.605391
TX,-97.361292,32.706386
TX,-95.455005,30.208453
TX,-94.978238,29.770244
TX,-97.320504,32.628094
DE,-75.546217,39.10272
FL,-81.556428,27.893637
TX,-95.459942,30.209983
WI,-90.332939,45.140187
TX,-97.425182,32.810771
TX,-97.426253,32.812527
DE,-75.558162,39.158585
FL,-82.634509,27.463072
DE,-75.7506,39.654952
DE,-75.607929,39.306704
OK,-98.254992,35.057446
TX,-95.17583,29.931037
TX,-97.388438,32.72779
NY,-77.666655,42.345283
FL,-80.608824,28.355375
FL,-80.722716,28.292565
TX,-95.032912,29.79828
TX,-94.957406,29.730849
FL,-82.615312,27.460235
DE,-75.398376,38.692585
DE,-75.555159,39.198839
TX,-95.26795,30.002752
FL,-82.598545,27.462064
TX,-97.225923,32.416777
MI,-84.612537,45.402931
TX,-95.398355,30.12107
TX,-95.248047,29.979605
NY,-78.126882,42.766172
TX,-94.980577,29.740305
PA,-76.485313,41.008674
TX,-95.283549,30.008997
TX,-97.317261,32.562812
FL,-82.482488,27.495848
FL,-80.737222,28.268241
DE,-75.737484,39.685636
TX,-97.367525,32.650301
FL,-82.478332,27.493673
FL,-81.801123,27.75455
FL,-82.574918,27.457322
DE,-75.531019,39.182956
TX,-97.430873,32.751742
TX,-97.392618,32.67944
DE,-75.515897,39.145759
DE,-75.441217,38.918849
TX,-95.297983,30.005413
WI,-91.418619,44.885387
TX,-95.488272,30.183437
TX,-97.422745,32.725019
TX,-95.694695,30.388639
TX,-95.3465,30.044246
MN,-93.260965,44.172072
TX,-95.442727,30.128782
DE,-75.494105,39.129375
TX,-97.353667,32.578002
WI,-91.595457,44.842696
NY,-78.67637,43.222747
PA,-77.078887,41.8104
PA,-76.016574,40.325001
FL,-82.431308,27.484764
FL,-82.527316,27.449716
PA,-76.436487,41.0051
TX,-95.252688,29.936797
WI,-91.389702,44.913985
TX,-97.387117,32.616825
TX,-97.338835,32.529613
FL,-82.521215,27.447679
TX,-95.457692,30.123508
TX,-97.845684,33.557919
TX,-95.504374,30.166807
TX,-95.403621,30.0659
FL,-80.724186,28.233119
TX,-97.545967,32.899429
TX,-95.268964,29.939707
TX,-97.42147,32.662712
PA,-76.111,40.517508
DE,-75.66112,39.633093
TX,-95.569528,30.220387
DE,-75.682625,39.685885
FL,-80.715621,28.230928
TX,-97.483061,32.762601
TX,-95.537151,30.181601
MN,-93.50618,44.093284
FL,-82.46961,27.445189
TX,-95.43494,30.073419
PA,-75.891362,40.158108
TX,-95.379391,30.019671
IA,-95.552166,42.768098
DE,-75.283768,38.571091
TX,-95.43039,30.064535
PA,-76.157296,40.640927
PA,-75.729778,39.842364
TX,-95.123948,29.777412
TX,-95.162194,29.809626
TX,-97.462604,32.681518
DE,-75.651351,39.678595
PA,-75.982787,40.356142
TX,-95.449181,30.070004
PA,-76.186929,40.704293
PA,-75.789567,39.988543
TX,-95.165343,29.806022
PA,-76.222504,40.770304
FL,-82.563045,27.39494
DE,-75.66086,39.722992
OK,-98.297147,34.78302
DE,-75.232873,38.459518
FL,-80.674479,28.216064
PA,-75.954262,40.336586
TX,-97.092346,32.008483
PA,-75.934301,40.320728
TX,-97.76329,33.223992
IA,-95.1548,43.127266
TX,-95.433696,30.019294
DE,-75.630316,39.715424
TX,-95.027669,29.651848
TX,-95.310931,29.902143
TX,-95.09283,29.707375
TX,-95.187525,29.790473
DE,-75.605552,39.665047
FL,-82.506135,27.389668
MN,-92.575394,44.566833
DE,-75.629333,39.73593
NY,-77.712905,42.56578
TX,-95.356358,29.931016
PA,-75.745329,39.995692
TX,-95.512253,30.076994
TX,-95.177074,29.768044
TX,-95.509904,30.073561
FL,-82.53154,27.371737
TX,-95.553245,30.112516
MD,-75.165786,38.344639
PA,-75.919356,40.350678
IA,-94.81045,43.398936
TX,-95.488594,30.041463
FL,-81.530961,27.756293
MD,-75.165136,38.377198
DE,-75.584892,39.685573
TX,-95.21934,29.785627
PA,-75.92639,40.384911
TX,-95.123287,29.699174
NY,-77.86909,42.728028
TX,-97.678341,32.962723
NY,-78.208138,43.005608
TX,-95.420187,29.965057
PA,-75.953881,40.443088
TX,-95.466916,30.00575
PA,-76.317194,41.026499
TX,-95.397929,29.938451
TX,-95.411749,29.95055
TX,-95.303014,29.849012
TX,-95.328935,29.870469
TX,-95.100102,29.666851
PA,-75.881014,40.327341
MN,-93.277147,44.294353
MI,-83.825009,45.411445
PA,-75.921919,40.416003
PA,-76.005556,40.562553
DE,-75.583418,39.741454
NY,-78.165398,42.995533
TX,-95.2676,29.800264
TX,-95.484342,29.998182
PA,-75.700651,40.007621
DE,-75.194071,38.633944
PA,-75.847656,40.298659
TX,-95.593444,30.09914
TX,-97.392453,32.379644
TX,-95.246677,29.774313
MN,-94.448684,43.677005
FL,-80.59299,28.184612
TX,-95.123825,29.664131
FL,-82.530107,27.328815
FL,-80.67219,28.139154
DE,-75.551561,39.700374
FL,-82.49893,27.337941
TX,-95.522403,30.022328
TX,-95.411233,29.914761
TX,-95.155762,29.684904
TX,-95.41559,29.917941
TX,-95.343359,29.847133
MN,-92.907765,44.490876
DE,-75.55812,39.742851
TX,-95.200891,29.711186
TX,-95.554883,30.035072
TX,-95.502625,29.985043
NY,-78.39888,43.207285
FL,-82.458407,27.33732
TX,-95.477721,29.959809
PA,-76.274064,41.047317
TX,-95.317781,29.81031
DE,-75.117534,38.468439
TX,-95.239795,29.732259
TX,-95.753607,30.21277
TX,-97.407233,32.340361
TX,-95.631505,30.09016
TX,-95.01834,29.53481
NJ,-75.458057,39.562808
TX,-95.429887,29.89748
FL,-82.530085,27.299198
OK,-98.667417,36.798008
FL,-80.639082,28.122112
TX,-97.633668,32.733753
TX,-97.415138,32.341298
TX,-95.21033,29.693458
TX,-95.40742,29.870692
TX,-95.384031,29.846324
FL,-80.6721,28.10017
TX,-95.161293,29.646591
DE,-75.546905,39.795385
NJ,-75.495394,39.677303
NY,-77.33646,42.341797
PA,-75.662234,40.049657
WI,-91.932472,44.900372
MD,-75.073844,38.361166
NE,-96.710083,41.851005
TX,-95.399478,29.853882
TX,-94.995081,29.499685
TX,-95.172066,29.650138
TX,-95.220145,29.690287
FL,-82.49304,27.298311
TX,-95.377325,29.83001
TX,-95.375655,29.828021
TX,-95.317069,29.774933
TX,-95.194146,29.665441
DE,-75.521743,39.761239
FL,-80.582761,28.138241
TX,-95.497452,29.936678
TX,-95.605495,30.036586
TX,-94.771562,29.305098
TX,-95.062091,29.542134
TX,-95.480895,29.91244
TX,-95.168388,29.63122
TX,-95.107264,29.577628
PA,-75.590869,39.942395
PA,-75.632916,40.033592
TX,-95.595067,30.014219
FL,-82.450934,27.298297
OK,-98.40428,34.594942
WI,-89.730004,45.488087
PA,-75.595578,39.965278
TX,-95.582334,29.999053
FL,-80.66174,28.079293
TX,-95.542946,29.958083
PA,-76.78055,41.789396
FL,-81.808963,27.536831
NY,-77.794502,42.795081
TX,-95.305424,29.737079
DE,-75.134762,38.731586
TX,-95.322778,29.751429
MI,-87.079487,45.751175
TX,-95.361262,29.785076
PA,-75.545939,39.879156
MD,-75.055911,38.428695
WI,-92.477871,44.731673
FL,-82.52352,27.261972
TX,-95.043882,29.5042
PA,-75.728384,40.259218
TX,-95.372427,29.789994
TX,-95.098794,29.548889
OK,-98.421749,34.607979
TX,-95.236153,29.663032
FL,-80.622757,28.084596
FL,-82.483459,27.268746
MN,-93.170044,44.448776
TX,-95.398864,29.804617
NY,-77.991433,42.977155
OK,-98.434742,34.622951
NY,-77.089803,42.159118
TX,-95.294343,29.702968
TX,-95.700844,30.080467
TX,-95.472952,29.86237
TX,-95.563362,29.946223
TX,-95.31294,29.716126
DE,-75.055672,38.52108
TX,-95.58581,29.965989
TX,-95.126369,29.551504
TX,-97.711126,32.756449
TX,-95.313462,29.712924
TX,-95.142166,29.560298
TX,-95.430066,29.814534
NY,-77.057837,42.142918
TX,-95.367723,29.756257
TX,-95.624287,29.994682
TX,-95.389641,29.77501
TX,-94.949705,29.394889
TX,-95.276516,29.671556
TX,-95.229044,29.628996
TX,-94.825848,29.290891
